firm_id,firm_name,razon_social,exporter_profile,source_layer,hs4_or_ebops,ciiu_rev3_primary,ciiu_primary_desc,ciiu_rev3_all,in_oede_cordoba
2250,INDUSTRIAS OÑATE,CIADEL S.A.,No Exporta / Próxima a Exportar,declared-ncm,8451,2926,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros","2926,2929,2930",yes
3062,INDUSTRIAS PAC,CUBERLI HECTOR JOSE,No Exporta / Próxima a Exportar,declared-ncm,8424,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2921,2922,2930,3312",yes
3062,INDUSTRIAS PAC,CUBERLI HECTOR JOSE,No Exporta / Próxima a Exportar,declared-ncm,8431,2915,Fabricación de equipo de elevación y manipulación,"2915,2924,3599",yes
3062,INDUSTRIAS PAC,CUBERLI HECTOR JOSE,No Exporta / Próxima a Exportar,declared-ncm,8436,2921,Fabricación de maquinaria agropecuaria,2921,yes
3062,INDUSTRIAS PAC,CUBERLI HECTOR JOSE,No Exporta / Próxima a Exportar,declared-ncm,8708,3430,Fabricación de partes; piezas y accesorios para vehículos automotores y sus motores,"3190,3430,3610",yes
3917,INDUSTRIAS RENO,BOSSIO GERARDO FABIAN,No Exporta / Próxima a Exportar,declared-ncm,8433,2921,Fabricación de maquinaria agropecuaria,2921,yes
2266,INDUSTRIAS SUR,INDUSTRIAS SUR S R L,No Exporta / Próxima a Exportar,declared-ncm,8541,3110,"Fabricación de motores, generadores y transformadores eléctricos","2429,2520,3000,3110,3120,3130,3210,3230",yes
2266,INDUSTRIAS SUR,INDUSTRIAS SUR S R L,No Exporta / Próxima a Exportar,declared-ncm,8543,3110,"Fabricación de motores, generadores y transformadores eléctricos","2922,2929,3110,3120,3130,3150,3190,3210",yes
1218,INDUSTRIAS TORREGGIANI S.R.L.,INDUSTRIAS TORREGGIANI SRL,No Exporta / Próxima a Exportar,declared-ncm,8424,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2921,2922,2930,3312",yes
1218,INDUSTRIAS TORREGGIANI S.R.L.,INDUSTRIAS TORREGGIANI SRL,No Exporta / Próxima a Exportar,declared-ncm,8707,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,3420,yes
1218,INDUSTRIAS TORREGGIANI S.R.L.,INDUSTRIAS TORREGGIANI SRL,No Exporta / Próxima a Exportar,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
4900,INES ROZZE ESCULTURAS,ROZZE MARTHA INES,No Exporta / Próxima a Exportar,declared-ncm,9703,9214,Servicios teatrales y musicales y servicios artísticos n.c.p.,"9214,9219,9220",yes
698,INGEMED,INGEMED S.A.,No Exporta / Próxima a Exportar,declared-ncm,9018,3311,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,"1721,2423,2919,3311,3312,3320",yes
5068,INGENIERÍA GONTERO,GONTERO FRANCO CARLOS,No Exporta / Próxima a Exportar,declared-ncm,7309,2812,"Fabricación de tanques, depósitos y recipientes de metal",2812,yes
5068,INGENIERÍA GONTERO,GONTERO FRANCO CARLOS,No Exporta / Próxima a Exportar,declared-ncm,7611,2812,"Fabricación de tanques, depósitos y recipientes de metal",2812,yes
5500,INGRAF INDUSTRIA GRÁFICA,INGRAF S.R.L,No Exporta / Próxima a Exportar,declared-ncm,4820,2109,Fabricación de  artículos de papel y cartón,"1729,2109,2221,3699",yes
5500,INGRAF INDUSTRIA GRÁFICA,INGRAF S.R.L,No Exporta / Próxima a Exportar,declared-ncm,4911,2219,Edición n.c.p.,"2109,2219,2221,2892,7240",yes
2929,INITIA COOPERATIVA LIMITADA,COOPERATIVA DE TRABAJO INITIA LIMITADA,No Exporta / Próxima a Exportar,declared-ncm,2904,2411,"Fabricación de sustancias químicas básicas, excepto abonos y compuestos de nitrógeno","1551,2330,2411,2429",yes
3905,INMACOL SA,INMACOL S.A,No Exporta / Próxima a Exportar,declared-ncm,9403,3610,Fabricación de muebles y colchones,"3599,3610",yes
2207,INOXA SA,INOXA S.A.,No Exporta / Próxima a Exportar,declared-ncm,7309,2812,"Fabricación de tanques, depósitos y recipientes de metal",2812,yes
2207,INOXA SA,INOXA S.A.,No Exporta / Próxima a Exportar,declared-ncm,8434,2921,Fabricación de maquinaria agropecuaria,"2921,2925",yes
2207,INOXA SA,INOXA S.A.,No Exporta / Próxima a Exportar,declared-ncm,8438,2925,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",2925,yes
3577,INSTITUTO BIOLÓGICO CÓRDOBA SRL,INSTITUTO BIOLOGICO CORDOBA S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,2106,1549,Elaboración de productos alimenticios n.c.p.,"1549,2429",yes
3577,INSTITUTO BIOLÓGICO CÓRDOBA SRL,INSTITUTO BIOLOGICO CORDOBA S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,3004,2423,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos","2330,2423",yes
3577,INSTITUTO BIOLÓGICO CÓRDOBA SRL,INSTITUTO BIOLOGICO CORDOBA S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,3304,2424,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador",2424,yes
2300,INSTRELEC,INSTRELEC S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,8514,2914,Fabricación de hornos; hogares y quemadores,"2914,2930",yes
4084,INSUS,INSUS INGENIERIA SUSTENTABLE S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,9031,3312,,"3190,3220,3312,3313",no
2346,INTECH CONSTRUCCIONES S.A.,INTECH CONSTRUCCIONES SA,No Exporta / Próxima a Exportar,declared-ncm,8479,2922,Fabricación de máquinas herramienta,"2922,2924,2925,2929,3190,3312,3320,3530,3694,3699",yes
3336,INTEGRI,INTEGRI S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,9021,3311,Fabricación de equipo médico y quirúrgico y de aparatos ortopédicos,"1721,2423,2919,3311,3312,3320",yes
2646,INTEREXPORT,ZARAGOZA TERESITA DEL VALLE,No Exporta / Próxima a Exportar,declared-ncm,3926,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
4901,INWASH,CLAVICAMAR S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,8424,2919,Fabricación de  maquinaria de uso general n.c.p.,"2919,2921,2922,2930,3312",yes
4901,INWASH,CLAVICAMAR S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,8508,2929,Fabricación de maquinaria de uso especial n.c.p.,"2929,2930,3312,3320,3530,3694,3699",yes
4443,IOTECNOLOGIAS SAS,IOTECNOLOGIAS S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,8472,2429,Fabricación de productos químicos n.c.p.,"2429,2899,3000,3230,3610",yes
4799,IRMAO,18 DE ENERO S.A.,No Exporta / Próxima a Exportar,declared-ncm,1905,1541,Elaboración de productos de panadería,"1541,1549",yes
3589,ISOWEAN SA,ISOWEAN S.A.,No Exporta / Próxima a Exportar,declared-ncm,0103,0122,"Producción de granja y cría de animales, excepto ganado",0122,yes
3589,ISOWEAN SA,ISOWEAN S.A.,No Exporta / Próxima a Exportar,declared-ncm,0203,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
2162,ITAL,AVARO HERMANOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,No Exporta / Próxima a Exportar,declared-ncm,0901,0112,"Cultivo de hortalizas, legumbres, flores y plantas ornamentales","0112,0113,0200,1549,2429",yes
2162,ITAL,AVARO HERMANOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,No Exporta / Próxima a Exportar,declared-ncm,0903,0112,"Cultivo de hortalizas, legumbres, flores y plantas ornamentales","0112,0113,0200",yes
2162,ITAL,AVARO HERMANOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,No Exporta / Próxima a Exportar,declared-ncm,0908,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,0113,0200",yes
2162,ITAL,AVARO HERMANOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,No Exporta / Próxima a Exportar,declared-ncm,0909,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,0113,0200",yes
2162,ITAL,AVARO HERMANOS SOCIEDAD DE RESPONSABILIDAD LIMITADA,No Exporta / Próxima a Exportar,declared-ncm,0910,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,0113,0200",yes
5544,J&G AVALIS,AVALIS JORGE GABRIEL Y AVALIS GUILLERMO MARTIN S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,1001,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5544,J&G AVALIS,AVALIS JORGE GABRIEL Y AVALIS GUILLERMO MARTIN S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5544,J&G AVALIS,AVALIS JORGE GABRIEL Y AVALIS GUILLERMO MARTIN S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,1201,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5544,J&G AVALIS,AVALIS JORGE GABRIEL Y AVALIS GUILLERMO MARTIN S.R.L.,No Exporta / Próxima a Exportar,declared-ncm,1202,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,1513,1549",yes
4761,J. MURRIETA PCP,J. MURRIETA S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,9304,2927,Fabricación de armas y municiones,2927,yes
5515,J2F INNOVAR,J2F INNOVAR SOCIEDAD POR ACCIONES SIMPLIFICADA,No Exporta / Próxima a Exportar,declared-ncm,9506,3693,Fabricación de artículos de deporte,"1920,3693",yes
4870,JACANA,JACANA INDUMENTARIA S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,6101,1810,"Fabricación de prendas de vestir, inclusive de cuero",1810,yes
4870,JACANA,JACANA INDUMENTARIA S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,6109,1810,"Fabricación de prendas de vestir, inclusive de cuero",1810,yes
4870,JACANA,JACANA INDUMENTARIA S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,6114,1810,"Fabricación de prendas de vestir, inclusive de cuero",1810,yes
4870,JACANA,JACANA INDUMENTARIA S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,6214,1810,"Fabricación de prendas de vestir, inclusive de cuero",1810,yes
5750,JGB SAS,JGB S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,0506,0122,"Producción de granja y cría de animales, excepto ganado",0122,yes
5750,JGB SAS,JGB S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,1502,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
5750,JGB SAS,JGB S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,2301,1511,Producción y procesamiento de carne y productos cárnicos,"1511,1512",yes
2202,JMS ACCESORIOS OLEOHIDRÁULICOS,SANCHEZ JOSE MARIA,No Exporta / Próxima a Exportar,declared-ncm,7307,2710,Industrias básicas de hierro y acero,"2710,2731",yes
4923,JONATHAN MAXIMILIANO DRUSIAN,DRUSIAN JONATHAN MAXIMILIANO,No Exporta / Próxima a Exportar,declared-ncm,1214,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,1533",yes
2869,JORGEMET,CULTIVAR SRL,No Exporta / Próxima a Exportar,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
3468,JOSE FLORENCIO MARTINEZ,MARTINEZ JOSE FLORENCIO,No Exporta / Próxima a Exportar,declared-ncm,0701,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112",yes
3468,JOSE FLORENCIO MARTINEZ,MARTINEZ JOSE FLORENCIO,No Exporta / Próxima a Exportar,declared-ncm,0703,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112",yes
4636,JUAN SANCHEZ GUALDA ARQUITECTO,SANCHEZ JUAN CARLOS,No Exporta / Próxima a Exportar,declared-ncm,9703,9214,Servicios teatrales y musicales y servicios artísticos n.c.p.,"9214,9219,9220",yes
3910,KOKESHI CREATIVA,OSHIRO SILVIA IRENE,No Exporta / Próxima a Exportar,declared-ncm,6912,2691,Fabricación de productos de cerámica no refractaria para uso no estructural,2691,yes
2919,KYBALION,DEMARCHI OSCAR JOSE,No Exporta / Próxima a Exportar,declared-ncm,0409,0122,"Producción de granja y cría de animales, excepto ganado",0122,yes
2204,KYMCO,IMPORTADORA MEDITERRANEA SA,No Exporta / Próxima a Exportar,declared-ncm,8711,3591,,3591,no
4779,LA CAMPIÑA CORDOBESA,BONO ODEL JUAN,No Exporta / Próxima a Exportar,declared-ncm,2008,1513,"Preparación de frutas, hortalizas y legumbres","1513,1549",yes
4628,LA CASA DEL KINE,LESPADA LAURA LETICIA,No Exporta / Próxima a Exportar,declared-ncm,9506,3693,Fabricación de artículos de deporte,"1920,3693",yes
3992,LA GOTA,FALDA BC S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,2201,1554,Elaboración de bebidas no alcohólicas; producción de aguas minerales,1554,yes
5477,LA HUELLA SA / GRUPO BIO4,LA HUELLA S A,No Exporta / Próxima a Exportar,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5477,LA HUELLA SA / GRUPO BIO4,LA HUELLA S A,No Exporta / Próxima a Exportar,declared-ncm,1201,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3250,LA LUCIA SA,LA LUCIA S.A.,No Exporta / Próxima a Exportar,declared-ncm,1001,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3250,LA LUCIA SA,LA LUCIA S.A.,No Exporta / Próxima a Exportar,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3250,LA LUCIA SA,LA LUCIA S.A.,No Exporta / Próxima a Exportar,declared-ncm,1201,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3250,LA LUCIA SA,LA LUCIA S.A.,No Exporta / Próxima a Exportar,declared-ncm,1206,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
4213,LA MAJADITA,JUAREZ LIDIA MARIA,No Exporta / Próxima a Exportar,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
4213,LA MAJADITA,JUAREZ LIDIA MARIA,No Exporta / Próxima a Exportar,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
3303,LA MATILDE,FINCA LA MATILDE S.A.,No Exporta / Próxima a Exportar,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
3303,LA MATILDE,FINCA LA MATILDE S.A.,No Exporta / Próxima a Exportar,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
3303,LA MATILDE,FINCA LA MATILDE S.A.,No Exporta / Próxima a Exportar,declared-ncm,2204,1552,Elaboración de vinos y otras bebidas fermentadas a partir de frutas,"0112,0113,0200,1552",yes
4287,LA PRIMERA,ALIMENTARIA CAPRINA SRL,No Exporta / Próxima a Exportar,declared-ncm,0401,1520,Elaboración de productos lácteos,1520,yes
4287,LA PRIMERA,ALIMENTARIA CAPRINA SRL,No Exporta / Próxima a Exportar,declared-ncm,0402,1520,Elaboración de productos lácteos,1520,yes
4287,LA PRIMERA,ALIMENTARIA CAPRINA SRL,No Exporta / Próxima a Exportar,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
3574,LA QUIMERA SA,LA QUIMERA S.A.,No Exporta / Próxima a Exportar,declared-ncm,0103,0122,"Producción de granja y cría de animales, excepto ganado",0122,yes
3574,LA QUIMERA SA,LA QUIMERA S.A.,No Exporta / Próxima a Exportar,declared-ncm,1001,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3574,LA QUIMERA SA,LA QUIMERA S.A.,No Exporta / Próxima a Exportar,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
3574,LA QUIMERA SA,LA QUIMERA S.A.,No Exporta / Próxima a Exportar,declared-ncm,1201,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
4721,LA TABA SRL - GRUPO VASENA,LA TABA S.R.L,No Exporta / Próxima a Exportar,declared-ncm,0201,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
4721,LA TABA SRL - GRUPO VASENA,LA TABA S.R.L,No Exporta / Próxima a Exportar,declared-ncm,1502,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
4721,LA TABA SRL - GRUPO VASENA,LA TABA S.R.L,No Exporta / Próxima a Exportar,declared-ncm,1602,1511,Producción y procesamiento de carne y productos cárnicos,"1511,1549,2429",yes
4721,LA TABA SRL - GRUPO VASENA,LA TABA S.R.L,No Exporta / Próxima a Exportar,declared-ncm,4101,1511,Producción y procesamiento de carne y productos cárnicos,1511,yes
1877,LA TEXTO FABRIL S.A.,LA TEXTO FABRIL SA,No Exporta / Próxima a Exportar,declared-ncm,3005,2423,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos","2330,2423",yes
1877,LA TEXTO FABRIL S.A.,LA TEXTO FABRIL SA,No Exporta / Próxima a Exportar,declared-ncm,5806,1729,Fabricación de productos textiles n.c.p.,"1729,3699",yes
4932,LABORATORIO PROFAR,BRANDALISE MARIANO JOSE,No Exporta / Próxima a Exportar,declared-ncm,1513,1514,Elaboración de aceites y grasas de origen vegetal,1514,yes
4932,LABORATORIO PROFAR,BRANDALISE MARIANO JOSE,No Exporta / Próxima a Exportar,declared-ncm,2106,1549,Elaboración de productos alimenticios n.c.p.,"1549,2429",yes
4932,LABORATORIO PROFAR,BRANDALISE MARIANO JOSE,No Exporta / Próxima a Exportar,declared-ncm,3824,2429,Fabricación de productos químicos n.c.p.,"2429,2695,3699",yes
5387,LABORATORIO PROYAR,HERBEX S.A.,No Exporta / Próxima a Exportar,declared-ncm,1302,2429,Fabricación de productos químicos n.c.p.,"0111,0112,0113,0200,1549,2429",yes
3148,LABORATORIOS DEL RIO,SANKALPA S.A.,No Exporta / Próxima a Exportar,declared-ncm,3304,2424,"Fabricación de jabones y detergentes, preparados para limpiar y pulir, perfumes y preparados de tocador",2424,yes
3484,LABORATORIOS VENT3 S.R.L.,LABORATORIOS VENT 3 SRL,No Exporta / Próxima a Exportar,declared-ncm,2916,2411,"Fabricación de sustancias químicas básicas, excepto abonos y compuestos de nitrógeno","1551,2330,2411,2429",yes
3484,LABORATORIOS VENT3 S.R.L.,LABORATORIOS VENT 3 SRL,No Exporta / Próxima a Exportar,declared-ncm,3003,2423,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos","2330,2423",yes
3484,LABORATORIOS VENT3 S.R.L.,LABORATORIOS VENT 3 SRL,No Exporta / Próxima a Exportar,declared-ncm,3004,2423,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos","2330,2423",yes
2523,LÁCTEOS LAS TRES,LACTEOS LAS TRES S R L,No Exporta / Próxima a Exportar,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
4616,LACTEOS PREMIUM SA,LACTEOS PREMIUM S.A.,No Exporta / Próxima a Exportar,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
4616,LACTEOS PREMIUM SA,LACTEOS PREMIUM S.A.,No Exporta / Próxima a Exportar,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
5392,LACTEOS PUYEHUÉ,LACTEOS PUYEHUE S R L,No Exporta / Próxima a Exportar,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
5268,LÁCTEOS SANTA MARÍA,MIGUEL PEIRETTI SRL,No Exporta / Próxima a Exportar,declared-ncm,0402,1520,Elaboración de productos lácteos,1520,yes
5268,LÁCTEOS SANTA MARÍA,MIGUEL PEIRETTI SRL,No Exporta / Próxima a Exportar,declared-ncm,0404,1520,Elaboración de productos lácteos,1520,yes
5268,LÁCTEOS SANTA MARÍA,MIGUEL PEIRETTI SRL,No Exporta / Próxima a Exportar,declared-ncm,0406,1520,Elaboración de productos lácteos,1520,yes
5268,LÁCTEOS SANTA MARÍA,MIGUEL PEIRETTI SRL,No Exporta / Próxima a Exportar,declared-ncm,1901,1531,Elaboración de productos de molinería,"1531,1549,2429",yes
4664,LEADERFER,ISACER S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,3105,2412,Fabricación de abonos y compuestos de nitrógeno,2412,yes
4910,LEAR,MIL200 S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,6404,1920,Fabricación de calzado y de sus partes,1920,yes
2622,LEO COR,LEO COR SRL,No Exporta / Próxima a Exportar,declared-ncm,8716,3420,Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,"2921,3420,3599",yes
4591,LEOGIOR,GIORDANO LEONARDO ARIEL,No Exporta / Próxima a Exportar,declared-ncm,9703,9214,Servicios teatrales y musicales y servicios artísticos n.c.p.,"9214,9219,9220",yes
5230,LESSIO SERVICIOS INDUSTRIALES,LESSIO HNOS S.A.,No Exporta / Próxima a Exportar,declared-ncm,7326,2899,Fabricación de productos elaborados de metal  n.c.p.,"2899,3190,3699",yes
2462,LO DI PLAST,CORDOBA BOLSAS S.A.,No Exporta / Próxima a Exportar,declared-ncm,3923,2520,Fabricación de productos de plástico,"1920,2109,2519,2520,3610,3699",yes
5083,LOGÍSTICA GONZALEZ,LOGISTICA GONZALEZ S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,1005,0111,"Cultivo de cereales, oleaginosas y forrajeras",0111,yes
5083,LOGÍSTICA GONZALEZ,LOGISTICA GONZALEZ S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,1104,1531,Elaboración de productos de molinería,1531,yes
5604,LOOPFARMS,LOOPFARMS S.A.S.,No Exporta / Próxima a Exportar,declared-ncm,1212,0111,"Cultivo de cereales, oleaginosas y forrajeras","0111,0112,0500",yes
3960,LOS CAÑAS,CAÑAS ALFREDO LIBER,No Exporta / Próxima a Exportar,declared-ncm,6402,1920,Fabricación de calzado y de sus partes,"1920,3693",yes
